geoid,gini,scaled
51047930400,0.478,0.496865455714516
51700032002,0.301,0.781385629320045
51087200404,0.3583,0.689278251085035
51550020200,0.3465,0.708246262658737
51059482507,0.267,0.836039221990034
51760020200,0.4968,0.466645233885228
51760060900,0.4355,0.565182446552001
51059461801,0.2886,0.801318116058511
51171040202,0.3677,0.674168140170391
51760021200,0.4327,0.569683330654236
51153901419,0.4311,0.572255264426941
51059480501,0.3418,0.715801318116059
51059482203,0.4511,0.540106092268124
51087200134,0.4799,0.493811284359428
51700030900,0.4386,0.560199324867385
51550020100,0.4447,0.550393827358946
51059481202,0.4459,0.548464877029416
51059440600,0.3699,0.670631731232921
51059420202,0.2864,0.804854524995981
51013101701,0.3401,0.718533997749558
51041100935,0.3786,0.656646841343835
51107611701,0.3691,0.671917698119274
51710004400,0.4403,0.557466645233885
51057950600,0.4396,0.558591866259444
51169030400,0.4362,0.564057225526443
51710006400,0.4609,0.524352997910304
51153900803,0.3467,0.707924770937148
51740212100,0.4136,0.600385790065906
51760070902,0.3659,0.677061565664684
51013101704,0.3574,0.690724963832181
51185020700,0.3835,0.648770294164925
51685920201,0.2522,0.859829609387558
51760060600,0.4474,0.546053689117505
51179010211,0.3928,0.633820929111075
51710002200,0.4217,0.587365375341585
51680000400,0.4156,0.597170872850024
51059480505,0.3502,0.702298665809355
51790000300,0.4461,0.548143385307828
51760040500,0.5674,0.353158656164604
51680001603,0.4237,0.584150458125703
51710004300,0.4358,0.564700208969619
51710002100,0.5555,0.3722874135991
51810046219,0.2593,0.848416653271178
51550021303,0.3405,0.717891014306382
51017920101,0.4231,0.585114933290468
51710006902,0.3582,0.689438996945829
51700032227,0.3228,0.746343031666935
51550021401,0.4009,0.620800514386755
51013101405,0.3752,0.662112200610834
51059980100,,
51520020201,0.5746,0.34158495418743
51760020800,0.4288,0.575952419225205
51027010100,0.4741,0.503134544285485
51059452801,0.5546,0.373734126346247
51013101407,0.3701,0.670310239511333
51650010503,0.4379,0.561324545892943
51550020003,0.3934,0.632856453946311
51111930100,0.4046,0.614852917537373
51059481106,0.345,0.710657450570648
51059451200,0.3744,0.663398167497187
51810045430,0.3814,0.652145957241601
51770003100,0.3674,0.674650377752773
51760020501,0.3719,0.667416814017039
51810041803,0.2979,0.786368751004662
51760050300,0.4902,0.477254460697637
51013101601,0.463,0.520977334833628
51087200412,0.4681,0.51277929593313
51760041300,0.4251,0.581900016074586
51550020500,0.3605,0.685741842147565
51183870202,,
51810046211,0.3185,0.75325510368108
51770002600,0.469,0.511332583185983
51800075205,0.4231,0.585114933290468
51059480201,0.4249,0.582221507796174
51059420600,0.3846,0.64700208969619
51810045414,0.3816,0.651824465520013
51550020812,0.5715,0.346568075872046
51740212000,0.4037,0.61629963028452
51013102600,0.3959,0.628837807426459
51087200413,0.3603,0.686063333869153
51097950400,0.4313,0.571933772705353
51700032133,0.3467,0.707924770937148
51013102903,0.2828,0.810641375984569
51087200305,0.4086,0.60842308310561
51087200151,0.3881,0.641375984568397
51179010214,0.339,0.720302202218293
51685920100,0.3712,0.668542035042598
51810044201,0.3479,0.705995820607619
51155980200,,
51059481701,0.3698,0.670792477093715
51710005100,0.4972,0.466002250442051
51041100206,0.3318,0.731875904195467
51107611016,0.4523,0.538177141938595
51760060200,0.4017,0.619514547500402
51760050500,0.5061,0.451695868831378
51680000500,0.4307,0.572898247870117
51610500100,0.4266,0.579488828162675
51710007001,0.3261,0.74103841826073
51810043600,0.4534,0.53640893746986
51510202001,0.4136,0.600385790065906
51710005702,0.3267,0.740073943095965
51710004100,0.5292,0.414563574987944
51700030600,0.3919,0.635267641858222
51740212801,0.3411,0.716926539141617
51550021605,0.4064,0.61195949204308
51081880102,,
51059420100,0.349,0.704227616138885
51550020809,0.4103,0.605690403472111
51199050203,0.2987,0.785082784118309
51710003700,0.4407,0.556823661790709
51510200304,0.456,0.532229545089214
51810046223,0.3265,0.740395434817553
51570830200,0.4992,0.46278733322617
51013101602,0.3546,0.695225847934416
51085321003,0.337,0.723517119434175
51101950101,0.3902,0.638000321491722
51153901209,0.403,0.617424851310079
51059440201,0.369,0.672078443980068
51540000201,0.5093,0.446552001285967
51153901005,0.3267,0.740073943095965
51059452502,0.4065,0.611798746182286
51153900302,0.3557,0.693457643465681
51650010312,0.3689,0.672239189840862
51013101401,0.4106,0.605208165889728
51013101703,0.4068,0.611316508599904
51013101705,0.3671,0.675132615335155
51013102804,0.4281,0.577077640250764
51510201804,0.4185,0.592509242886996
51059452301,0.4529,0.537212666773831
51770002502,0.4369,0.562932004500884
51650010701,0.4773,0.497990676740074
51019030501,0.3216,0.748271981996464
51800065402,0.5025,0.457482719819965
51069050804,0.3231,0.745860794084552
51083930400,0.4097,0.606654878636875
51059491501,0.3533,0.697315544124739
51650010702,0.4954,0.468895675936345
51760010202,0.4672,0.514226008680276
51510200202,0.3626,0.682366179070889
51003010100,0.532,0.41006269088571
51041100406,0.3686,0.672721427423244
51700032223,0.4073,0.610512779295933
51041100210,0.3381,0.72174891496544
51760070901,0.4308,0.572737502009323
51107611804,0.389,0.639929271821251
51510200409,0.4129,0.601511011091465
51680001100,0.4606,0.524835235492686
51670820600,0.4049,0.614370679954991
51760011100,0.4788,0.495579488828163
51059461606,0.3326,0.730589937309114
51510200110,0.3353,0.726249799067674
51710006603,0.5195,0.43015592348497
51059452102,0.3968,0.627391094679312
51740213001,0.5017,0.458768686706317
51059430600,0.4041,0.615656646841344
51153900702,0.3939,0.632052724642341
51700032130,0.2971,0.787654717891014
51013101900,0.3837,0.648448802443337
51001990100,,
51041100806,0.4085,0.608583828966404
51059471000,0.3863,0.644269410062691
51059440701,0.3276,0.738627230348819
51059491405,0.3097,0.76740073943096
51700032007,0.4294,0.57498794406044
51740211700,0.3086,0.769168943899695
51059480204,0.396,0.628677061565665
51013101000,0.3749,0.662594438193217
51059471203,0.4556,0.53287252853239
51810044600,0.5427,0.392862883780743
51760030100,0.3524,0.698762256871886
51013100600,0.4481,0.544928468091947
51059422401,0.3089,0.768686706317312
51700031604,0.5792,0.334190644590902
51059452700,0.4484,0.544446230509564
51087200106,0.4112,0.604243690724964
51760020300,0.433,0.569201093071853
51810046019,0.3863,0.644269410062691
51059431801,0.3181,0.753898087124257
51810045805,0.4357,0.564860954830413
51013103505,0.4917,0.474843272785726
51059440300,0.3334,0.729303970422762
51810046013,0.3433,0.713390130204147
51109950102,0.5181,0.432406365536087
51087200126,0.4447,0.550393827358946
51059450200,0.3684,0.673042919144832
51510200705,0.4029,0.617585597170873
51177020112,0.2933,0.79376306060119
51059491401,0.3667,0.675775598778331
51800075203,0.2785,0.817553447998714
51059421600,0.3989,0.624015431602636
51510201202,0.4044,0.615174409258962
51059421101,0.2962,0.789101430638161
51680000802,0.3094,0.767882977013342
51710002700,0.4601,0.525638964796656
51029930202,0.4575,0.529818357177303
51013101804,0.4156,0.597170872850024
51740212500,0.3709,0.66902427262498
51740212701,0.4471,0.546535926699888
51059460501,0.3539,0.696351068959974
51710002300,0.4971,0.466162996302845
51059482303,0.4908,0.476289985532873
51710000300,0.3995,0.623050956437872
51107611207,0.3896,0.638964796656486
51710000500,0.4219,0.587043883619997
51081880200,0.4856,0.484648770294165
51007930102,0.3978,0.625783636071371
51011040300,0.4232,0.584954187429674
51700032212,0.4886,0.479826394470342
51760060501,0.3717,0.667738305738627
51013103000,0.2901,0.7989069281466
51770001900,0.46,0.525799710657451
51107611902,0.2781,0.81819643144189
51810045431,0.2969,0.787976209612603
51810046221,0.4031,0.617264105449285
51013101603,0.487,0.482398328243048
51800065302,0.5328,0.408776723999357
51087200908,0.3678,0.674007394309597
51087200141,0.4331,0.569040347211059
51710000202,0.3686,0.672721427423244
51683910100,0.3691,0.671917698119274
51810044808,0.4277,0.57772062369394
51013103501,0.3494,0.703584632695708
51550020911,0.4462,0.547982639447034
51067020502,0.4381,0.561003054171355
51770001800,0.4752,0.50136633981675
51059422201,0.3807,0.65327117826716
51087200301,0.4245,0.582864491239351
51510201100,0.4448,0.550233081498152
51710006502,0.5072,0.449927664362643
51153901015,0.374,0.664041150940363
51550020813,0.3642,0.679794245298184
51153901511,0.3519,0.699565986175856
51059421400,0.3856,0.64539463108825
51550020808,0.3939,0.632052724642341
51059491801,0.4043,0.615335155119756
51059460300,0.3565,0.692171676579328
51059460100,0.4426,0.553769490435621
51153901403,0.3639,0.680276482880566
51047930204,0.3573,0.690885709692975
51087200600,0.4267,0.579328082301881
51650011900,0.405,0.614209934094197
51121020802,0.4285,0.576434656807587
51069050806,0.2597,0.847773669828002
51107611400,0.3623,0.682848416653271
51770002400,0.442,0.554733965600386
51710000800,0.421,0.588490596367144
51550021403,0.4414,0.55569844076515
51059421002,0.3711,0.668702780903392
51059491202,0.3392,0.719980710496705
51550020300,0.5339,0.407008519530622
51760020700,0.6531,0.215399453464073
51530930602,0.4711,0.507956920109307
51810045603,0.4353,0.56550393827359
51740211400,0.5059,0.452017360552966
51550020905,0.3976,0.626105127792959
51810046206,0.3287,0.736859025880084
51003010901,0.5229,0.424690564217971
51760030501,0.6053,0.292235974923646
51510200406,0.3242,0.744092589615818
51810046224,0.3205,0.750040186465199
51169030300,0.4457,0.548786368751005
51800075206,0.2715,0.8288056582543
51041100208,0.4026,0.618067834753255
51650010900,0.4679,0.513100787654718
51710003600,0.3833,0.649091785886514
51175200200,0.415,0.598135348014789
51710000600,0.3619,0.683491400096448
51810046016,0.3325,0.730750683169909
51087201701,0.3438,0.712586400900177
51087201406,0.4021,0.618871564057226
51550020811,0.33,0.734769329689761
51700031300,0.4079,0.609548304131169
51510201602,0.3299,0.734930075550555
51177020109,0.4358,0.564700208969619
51107611011,0.386,0.644751647645073
51650012000,0.3094,0.767882977013342
51810041600,0.4579,0.529175373734127
51027010600,0.3558,0.693296897604887
51085320100,0.4162,0.59620639768526
51700030300,0.4681,0.51277929593313
51059482206,0.5401,0.397042276161389
51179010213,0.2799,0.815303005947597
51059480504,0.4134,0.600707281787494
51710004001,0.365,0.678508278411831
51760010402,0.4892,0.478861919305578
51013101406,0.3511,0.700851953062209
51027010200,0.373,0.665648609548304
51059432201,0.4146,0.598778331457965
51710005602,0.3726,0.666291592991481
51013101402,0.4579,0.529175373734127
51760071002,0.3937,0.632374216363929
51510201300,0.3398,0.71901623533194
51550021402,0.394,0.631891978781546
51059415700,0.3026,0.77881369554734
51810046017,0.2812,0.813213309757274
51177020108,0.3981,0.625301398488989
51059422301,0.395,0.630284520173606
51175200500,0.4369,0.562932004500884
51059431601,0.3729,0.665809355409098
51740212802,0.36,0.686545571451535
51177020204,0.3896,0.638964796656486
51059471304,0.425,0.58206076193538
51171040400,0.3699,0.670631731232921
51013100800,0.4563,0.531747307506832
51059491303,0.3375,0.722713390130204
51029930101,0.4107,0.605047420028934
51810045605,0.43,0.574023468895676
51683910202,0.3516,0.700048223758238
51031020300,0.3419,0.715640572255265
51810045601,0.4757,0.500562610512779
51167030201,0.4204,0.589455071531908
51710000400,0.5349,0.405401060922681
51087200906,0.3502,0.702298665809355
51041100404,0.4328,0.569522584793442
51540000700,0.6017,0.298022825912233
51710006604,0.4343,0.56711139688153
51059451300,0.356,0.692975405883299
51740211600,0.4706,0.508760649413278
51071930200,0.3596,0.687188554894712
51091970100,0.369,0.672078443980068
51157950100,0.4819,0.490596367143546
51087200802,0.4181,0.593152226330172
51700030400,0.5306,0.412313132936827
51041100410,0.4886,0.479826394470342
51125950101,0.3982,0.625140652628195
51760041000,0.4516,0.539302362964154
51013101408,0.2554,0.854685741842148
51153901702,0.2524,0.85950811766597
51570830400,0.4825,0.489631891978782
51087200138,0.4259,0.580614049188233
51059461100,0.4103,0.605690403472111
51700032005,0.3462,0.708728500241119
51013103602,0.3816,0.651824465520013
51700031602,0.358,0.689760488667417
51540000502,0.467,0.514547500401865
51033030100,0.4147,0.598617585597171
51165011100,0.3922,0.63478540427584
51153900602,0.4532,0.536730429191448
51059430500,0.2908,0.797781707121042
51810045803,0.4548,0.534158495418743
51510200105,0.3589,0.68831377592027
51197050201,0.4046,0.614852917537373
51710980200,,
51810045429,0.322,0.747628998553287
51041100922,0.3117,0.764185822215078
51710006100,0.5348,0.405561806783475
51013101801,0.3748,0.662755184054011
51760041200,0.5252,0.420993409419708
51087980100,,
51710005903,0.361,0.684938112843594
51059470700,0.43,0.574023468895676
51059482502,0.2982,0.785886513422279
51710003000,0.4287,0.576113165085999
51710000700,0.3332,0.72962546214435
51059480205,0.432,0.570808551679794
51041100818,0.3563,0.692493168300916
51700032114,0.3433,0.713390130204147
51810045420,0.4199,0.590258800835878
51003010702,0.4704,0.509082141134866
51059415401,0.476,0.500080372930397
51087201002,0.3165,0.756470020896962
51710002500,0.5248,0.421636392862884
51051040400,0.4501,0.541713550876065
51760040400,0.6101,0.28452017360553
51087200409,0.402,0.61903230991802
51087201102,0.3186,0.753094357820286
51810043006,0.4099,0.606333386915287
51087201103,0.4104,0.605529657611317
51153900409,0.3104,0.766275518405401
51550020001,0.4646,0.518405401060923
51740211900,0.4345,0.566789905159942
51059451602,0.5496,0.381771419385951
51059460600,0.3056,0.773991319723517
51710006601,0.3851,0.64619836039222
51540000402,0.4289,0.575791673364411
51710003200,0.3495,0.703423886834914
51760061001,0.4277,0.57772062369394
51059421300,0.3173,0.755184054010609
51041100932,0.3646,0.679151261855007
51153901229,0.307,0.7717408776724
51700031400,0.4384,0.560520816588973
51810045806,0.3556,0.693618389326475
51041100934,0.3692,0.671756952258479
51590000700,0.4872,0.48207683652146
51019030300,0.4153,0.597653110432407
51660000301,0.3845,0.647162835556984
51059491703,0.3969,0.627230348818518
51059452302,0.4462,0.547982639447034
51059481105,0.3134,0.761453142581579
51059461000,0.3947,0.630766757755988
51013103503,0.3963,0.628194823983282
51510200111,0.3199,0.751004661629963
51027010700,0.5223,0.425655039382736
51033030202,0.4466,0.547339656003858
51710003300,0.4235,0.584471949847291
51059431002,0.3029,0.778331457964957
51041100209,0.3537,0.696672560681563
51059482301,0.3905,0.637518083909339
51041100933,0.3597,0.687027809033917
51760050400,0.4643,0.518887638643305
51730811000,0.3838,0.648288056582543
51059491707,0.3103,0.766436264266195
51003010904,0.5091,0.446873493007555
51153900202,0.3538,0.696511814820768
51710005000,0.4393,0.559074103841826
51059461604,0.5213,0.427262497990677
51087200201,0.3372,0.723195627712586
51630000301,0.2887,0.801157370197717
51700032129,0.3231,0.745860794084552
51810046214,0.3269,0.739752451374377
51041101014,0.308,0.770133419064459
51730810400,0.375,0.662433692332423
51087200125,0.4042,0.61549590098055
51059482204,0.3898,0.638643304934898
51810042802,0.3948,0.630606011895194
51107611010,0.4351,0.565825429995178
51087201206,0.3646,0.679151261855007
51087200131,0.4301,0.573862723034882
51059460701,0.4155,0.597331618710818
51041100930,0.3141,0.76032792155602
51087200133,0.508,0.44864169747629
51107611032,0.3795,0.655200128596689
51810046220,0.411,0.604565182446552
51670820700,0.3957,0.629159299148047
51101950102,0.3619,0.683491400096448
51059491502,0.3282,0.737662755184054
51730810700,0.5145,0.438193216524675
51059430400,0.328,0.737984246905642
51059471401,0.4239,0.583828966404115
51760040201,0.4802,0.493329046777046
51510202002,0.4715,0.507313936666131
51810044005,0.4321,0.570647805819
51840000101,0.3717,0.667738305738627
51059420501,0.383,0.649574023468896
51059432000,0.3907,0.637196592187751
51710001300,0.3606,0.685581096286771
51059460702,0.4704,0.509082141134866
51760020100,0.4938,0.47146760970905
51550021103,0.3237,0.744896318919788
51059460504,0.4017,0.619514547500402
51059430102,0.3278,0.73830573862723
51059482205,0.4875,0.481594598939077
51059491302,0.3636,0.680758720462948
51740212600,0.3855,0.645555376949044
51059452400,0.3607,0.685420350425977
51059470300,0.4822,0.490114129561164
51630000400,0.5121,0.442051117183733
51175200401,0.3408,0.717408776723999
51013102002,0.4065,0.611798746182286
51015070100,0.3887,0.640411509403633
51810041002,0.3417,0.715962063976853
51059422202,0.3827,0.650056261051278
51630000302,0.4442,0.551197556662916
51840000102,0.4044,0.615174409258962
51800075601,0.5312,0.411348657772062
51087200303,0.3348,0.727053528371644
51730810500,0.5155,0.436585757916734
51041101015,0.279,0.816749718694744
51059422302,0.4047,0.614692171676579
51510200109,0.4169,0.595081176659701
51710004600,0.4877,0.481273107217489
51059450400,0.4202,0.589776563253496
51059421800,0.3508,0.701334190644591
51061930405,0.3882,0.641215238707603
51059416000,0.4853,0.485131007876547
51059480502,0.3098,0.767239993570166
51670820100,0.5318,0.410384182607298
51183870100,0.3951,0.630123774312811
51510201204,0.3622,0.683009162514065
51059461500,0.3793,0.655521620318277
51087201503,0.419,0.591705513583025
51710003501,0.4907,0.476450731393667
51041100600,0.3982,0.625140652628195
51177020308,0.4215,0.587686867063173
51760040700,0.3961,0.628516315704871
51059480401,0.3926,0.634142420832664
51700030500,0.4888,0.479504902748754
51710003100,0.3934,0.632856453946311
51059450702,0.4315,0.571612280983765
51650010601,0.4715,0.507313936666131
51740212702,0.3974,0.626426619514548
51153901303,0.2778,0.818678669024273
51003010603,0.3649,0.678669024272625
51013101300,0.3892,0.639607780099663
51059491402,0.3013,0.780903391737663
51059491706,0.3992,0.623533194020254
51087200417,0.326,0.741199164121524
51710001700,0.5723,0.345282108985694
51710990000,,
51700032134,0.4457,0.548786368751005
51810046018,0.2482,0.866259443819322
51810046217,0.309,0.768525960456518
51033030201,0.4103,0.605690403472111
51153901016,0.3287,0.736859025880084
51735340100,0.3246,0.743449606172641
51510200302,0.3782,0.657289824787012
51590001000,0.5256,0.420350425976531
51013103300,0.3782,0.657289824787012
51111930200,0.409,0.607780099662434
51810044805,0.285,0.807104967047099
51820003500,0.4517,0.53914161710336
51159040100,0.4498,0.542195788458447
51121020100,,
51740211500,0.3368,0.723838611155763
51730810600,0.5146,0.438032470663881
51107611023,0.287,0.803890049831217
51700031902,0.4559,0.532390290950008
51013102803,0.3721,0.667095322295451
51059980200,,
51041100300,0.3922,0.63478540427584
51760021000,0.5511,0.37936023147404
51193010402,0.4376,0.561806783475326
51059481101,0.303,0.778170712104163
51550021505,0.3789,0.656164603761453
51059451400,0.4686,0.511975566629159
51710004500,0.4231,0.585114933290468
51059430201,0.3143,0.760006429834432
51800075404,0.4306,0.573058993730912
51059482201,0.3966,0.6277125864009
51059421102,0.4607,0.524674489631892
51700032124,0.3213,0.748754219578846
51690000100,0.3884,0.640893746986015
51800065301,0.4438,0.551840540106092
51760070602,0.3777,0.658093554090982
51059490101,0.4472,0.546375180839093
51013103504,0.3622,0.683009162514065
51059491803,0.3463,0.708567754380325
51680000902,0.3649,0.678669024272625
51059471303,0.4258,0.580774795049027
51710005701,0.507,0.450249156084231
51013103200,0.35,0.702620157530944
51810046009,0.3298,0.735090821411349
51059460503,0.3467,0.707924770937148
51041100820,0.3759,0.660986979585276
51510200404,0.3268,0.739913197235171
51013102802,0.3262,0.740877672399936
51760040300,0.7555,0.0507956920109308
51710004200,0.5201,0.429191448320206
51059431900,0.2738,0.825108503456036
51101950200,0.3282,0.737662755184054
51810045405,0.3034,0.777527728660987
51510201900,0.4306,0.573058993730912
51710005500,0.3723,0.666773830573863
51710006607,0.3284,0.737341263462466
51059440702,0.2996,0.783636071371162
51153901101,0.4456,0.548947114611799
51059481000,0.3238,0.744735573058994
51153900203,0.3341,0.728178749397203
51161031102,0.396,0.628677061565665
51153901237,0.328,0.737984246905642
51013103401,0.165,1
51041100937,0.333,0.729946953865938
51710002400,0.3758,0.66114772544607
51810042400,0.3792,0.655682366179071
51550021010,0.3661,0.676740073943096
51107611031,0.1872,0.964314418903713
51740213002,0.382,0.651181482076837
51059440505,0.3127,0.762578363607137
51510200407,0.3274,0.738948722070407
51710001100,0.4378,0.561485291753737
51161030206,0.379,0.656003857900659
51025930202,,
51810044402,0.4169,0.595081176659701
51177020408,0.3922,0.63478540427584
51177020111,0.3687,0.67256068156245
51550020600,0.3979,0.625622890210577
51810040000,0.3335,0.729143224561968
51087201404,0.3512,0.700691207201415
51067020702,0.4475,0.545892943256711
51059481104,0.3139,0.760649413277608
51001090300,0.491,0.475968493811284
51165010900,0.4078,0.609709049991963
51550021405,0.2618,0.844398006751326
51013102500,0.3191,0.752290628516316
51740980100,,
51550021009,0.3367,0.723999357016557
51059415100,0.5462,0.38723677865295
51015071101,0.3858,0.645073139366661
51197050401,0.4949,0.469699405240315
51063920102,0.4392,0.55923484970262
51059432600,0.3115,0.764507313936666
51195931300,0.4044,0.615174409258962
51510201802,0.5291,0.414724320848738
51059451601,0.5204,0.428709210737824
51810044007,0.3882,0.641215238707603
51005080302,0.4355,0.565182446552001
51069050600,0.423,0.585275679151262
51680001700,0.4073,0.610512779295933
51195931700,0.5402,0.396881530300595
51710004800,0.4678,0.513261533515512
51187020101,0.2941,0.792477093714837
51075400500,0.3759,0.660986979585276
51059480902,0.4252,0.581739270213792
51107611810,0.2758,0.821893586240154
51109950101,0.3984,0.624819160906607
51013103405,0.38,0.654396399292718
51670820300,0.4623,0.522102555859187
51041101013,0.2781,0.81819643144189
51550020810,0.3615,0.684134383539624
51700032228,0.3734,0.665005626105128
51760050100,0.496,0.46793120077158
51750010101,0.5371,0.401864651985211
51760070100,0.4026,0.618067834753255
51678980000,0.6204,0.267963349943739
51510200108,0.3303,0.734287092107378
51059430101,0.2755,0.822375823822537
51177020403,0.4913,0.475486256228902
51031020800,0.4333,0.568718855489471
51069051002,0.4182,0.592991480469378
51710002000,0.3279,0.738144992766436
51177020311,0.4402,0.557627391094679
51003011302,0.3951,0.630123774312811
51059421103,0.3408,0.717408776723999
51161030300,0.4256,0.581096286770616
51199051100,0.3105,0.766114772544607
51161030804,0.3554,0.693939881048063
51065020104,0.3288,0.73669828001929
51510200704,0.3437,0.712747146760971
51121021000,0.4386,0.560199324867385
51610500300,0.4745,0.502491560842308
51059440100,0.3782,0.657289824787012
51141030302,0.4171,0.594759684938113
51199050303,0.3406,0.717730268445588
51143011400,0.4274,0.578202861276322
51069050805,0.3781,0.657450570647806
51121020301,0.6448,0.228741359909982
51077060201,0.4856,0.484648770294165
51085320902,0.286,0.805497508439158
51760041400,0.4958,0.468252692493168
51095080103,0.4972,0.466002250442051
51800075208,0.3466,0.708085516797942
51135000101,0.7064,0.129721909660826
51153901102,0.2898,0.799389165728982
51059432702,0.306,0.773348336280341
51043010200,0.4664,0.515511975566629
51059491701,0.3214,0.748593473718052
51199050206,0.3845,0.647162835556984
51191010101,0.5099,0.445587526121202
51143011301,0.3666,0.675936344639126
51045050100,0.388,0.641536730429191
51059415200,0.4302,0.573701977174088
51153901228,0.3112,0.764989551519049
51760070601,0.375,0.662433692332423
51840000302,0.3948,0.630606011895194
51153901411,0.3516,0.700048223758238
51161030702,0.4159,0.596688635267642
51059451800,0.3482,0.705513583025237
51153900410,0.3695,0.671274714676097
51510201000,0.3623,0.682848416653271
51650011300,0.4637,0.51985211380807
51770001100,0.5769,0.337887799389166
51059461603,0.3747,0.662915929914805
51013102302,0.4603,0.525317473075068
51165011000,0.3728,0.665970101269892
51775010200,0.4004,0.621604243690725
51153901414,0.3242,0.744092589615818
51117930500,0.5282,0.416171033595885
51590001301,0.376,0.660826233724482
51059490501,0.417,0.594920430798907
51023040502,0.3715,0.668059797460215
51179010502,0.3723,0.666773830573863
51165010802,0.339,0.720302202218293
51179010405,0.3803,0.653914161710336
51650011500,0.4502,0.541552805015271
51009010506,0.3828,0.649895515190484
51161031101,0.4827,0.489310400257193
51107611502,0.4108,0.60488667416814
51059490104,0.3541,0.696029577238386
51059490105,0.355,0.694582864491239
51185020200,0.4595,0.526603439961421
51143010400,0.5472,0.385629320045009
51031020101,0.4186,0.592348497026202
51770001200,0.5097,0.445909017842791
51143011001,0.4322,0.570487059958206
51171040201,0.3866,0.643787172480309
51167030403,0.4317,0.571290789262177
51710005601,0.3441,0.712104163317795
51510200801,0.444,0.551519048384504
51700031800,0.4462,0.547982639447034
51019030602,0.4643,0.518887638643305
51007930101,0.391,0.636714354605369
51093280108,0.3989,0.624015431602636
51165011500,0.3938,0.632213470503135
51059491201,0.3717,0.667738305738627
51177020305,0.3622,0.683009162514065
51770002501,0.3928,0.633820929111075
51121021501,0.3636,0.680758720462948
51187020602,0.3762,0.660504742002893
51059431300,0.3303,0.734287092107378
51660000401,0.443,0.553126506992445
51700032400,0.3871,0.642983443176338
51510201400,0.4612,0.523870760327922
51179010218,0.3578,0.690081980389005
51181860200,0.3732,0.665327117826716
51087200414,0.3465,0.708246262658737
51800065200,0.4251,0.581900016074586
51111930300,0.3874,0.642501205593956
51153901407,0.3836,0.648609548304131
51069050401,0.4043,0.615335155119756
51171040600,0.4075,0.610191287574345
51019030504,0.4425,0.553930236296415
51800075504,0.4844,0.486577720623694
51179010219,0.2714,0.828966404115094
51650011800,0.4339,0.567754380324707
51700031100,0.4862,0.4836842951294
51191010502,0.4844,0.486577720623694
51700032128,0.4061,0.612441729625462
51165010400,0.5242,0.422600868027648
51179010307,0.4176,0.593955955634142
51019030101,0.3733,0.665166371965922
51710005800,0.3917,0.63558913357981
51760010800,0.4454,0.549268606333387
51149850302,0.4002,0.621925735412313
51710006901,0.3506,0.701655682366179
51121021502,0.3696,0.671113968815303
51740213101,0.3774,0.658575791673364
51730811300,0.4819,0.490596367143546
51041100902,0.3101,0.766757755987783
51075400101,0.4813,0.491560842308311
51061930707,0.3228,0.746343031666935
51067020104,0.4241,0.583507474682527
51153901235,0.3567,0.69185018485774
51121021201,0.3674,0.674650377752773
51179010106,0.4253,0.581578524352998
51800075106,0.4556,0.53287252853239
51125950202,0.4859,0.484166532711783
51153901409,0.3335,0.729143224561968
51041100705,0.3608,0.685259604565182
51760020400,0.5147,0.437871724803086
51710006602,0.3681,0.673525156727214
51165011802,0.3881,0.641375984568397
51710006200,0.4293,0.575148689921235
